Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio
0.080916,0.486028,0.14315999999999998,0.006427,0.261718,0.937762,0.748682,0.5866359999999999,0.157628,0.538311
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-1.429155,-0.119577,-0.427955,-0.247731,-1.13511
0.192011,0.226939,0.118265,-0.472443,0.17234000000000002,-0.557133,-0.081827,0.082126,-0.247731,-0.34744
-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.05883500000000001,-2.988609,-1.2023780000000002,-0.996086,-1.7930549999999998
0.192011,-0.369751,0.278304,-0.659618,0.261718,-1.055431,0.748682,-0.83531,-0.060642,-1.19406
0.13029200000000002,-0.126364,0.377883,0.755362,0.261718,0.522513,0.182426,-0.021474,-0.5283640000000001,0.493224
0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,-0.224934,0.484429,-0.7599199999999999,-0.8401790000000001,-0.348019
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.10036,0.333428,0.658259,-0.154186,-0.15350899999999998
-0.301743,0.352558,0.288973,1.638181,0.261718,0.06573999999999999,0.333428,0.932424,0.032902,-0.007522
-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,-0.557133,-0.081827,0.14460499999999998,-0.497183,-0.338929
-0.079554,0.250492,0.388552,-0.002584,0.08296100000000001,-0.30798400000000004,-2.988609,-1.00968,0.344717,-1.985709
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.266459,-3.026359,-0.596015,0.375899,-1.695252
0.377169,0.179832,0.064919,-1.533962,0.261718,-0.515608,0.371178,0.22968400000000005,-0.216549,-0.542866
0.068573,-0.26768600000000004,0.33165,-0.197963,-2.062114,-1.055431,0.031425,0.58617,-2.742249,-0.8629540000000001
0.019197,-0.087108,0.292529,0.240776,0.17234000000000002,0.854712,0.899684,-0.6148680000000001,-0.43482,0.394107
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.06573999999999999,0.182426,0.085912,0.344717,0.085713
0.142636,-0.369751,0.413447,0.301347,0.17234000000000002,-0.05883500000000001,-0.006326,0.361592,-0.154186,0.072199
0.13029200000000002,0.8707360000000001,-3.210528,0.062492999999999986,0.261718,0.647088,-0.157328,1.082447,0.4694430000000001,0.948884
-0.486901,-0.03215,0.196506,-0.633748,0.261718,0.688613,0.295677,-0.244693,0.40708,0.579635
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,1.519109,2.522952,-0.455098,1.124254,0.5299560000000001
0.117948,0.266195,0.043581,-0.5900350000000001,0.17234000000000002,0.564038,0.446679,-0.685539,-0.123005,0.387055
-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.0623360000000002,-0.081827,-1.33349,-0.123005,1.154003
-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,0.107265,-0.006326,1.321761,1.591976,0.231821
-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,1.103861,-0.195078,0.6100899999999999,1.591976,1.281268
-3.498799,0.517433,0.3743260000000001,-2.368622,-4.9222150000000005,-1.38763,0.220177,-1.621925,-1.370264,-1.248911
-0.190648,-0.063555,0.441898,1.289493,0.261718,0.439463,-0.308329,0.151866,0.8748020000000001,0.7172810000000001
-0.202992,-0.338346,0.434785,-0.184417,0.08296100000000001,-0.05883500000000001,-0.157328,-1.471747,-1.962712,0.167001
-0.00549,0.611647,0.022242,1.0121790000000002,0.261718,1.228436,0.484429,-0.572911,-0.5283640000000001,0.949728
-2.4495720000000003,4.835583,0.352988,0.048976,-2.419627,-1.719828,-0.006326,-0.162352,-3.927145,-1.45474
0.327793,0.50173,0.050694,-1.018301,0.261718,-0.391033,0.333428,0.17110699999999998,0.095265,-0.39536
0.31545,-0.236281,0.37077,0.812174,0.261718,-0.224934,0.220177,1.0627209999999998,0.095265,-0.194316
-0.128929,0.572391,-0.031104000000000007,0.319399,0.261718,-0.183409,0.446679,0.214617,0.251173,-0.298954
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.391033,0.55993,0.858917,0.562987,-0.52523
0.488263,-0.49537,0.111153,0.334258,0.976743,-2.052027,-0.610333,1.153643,2.433876,-1.4954379999999998
-0.054866,0.226939,0.32098000000000004,-0.905841,0.261718,-0.515608,0.182426,-0.827427,0.718895,-0.4330560000000001
0.216699,0.321153,0.128935,0.491087,0.261718,0.06573999999999999,1.012935,0.262263,-0.185368,-0.360592
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.22153,-1.403091,0.633252,1.155435,-0.220898
-0.240024,-0.424709,0.089814,1.094532,0.261718,1.560634,0.144676,0.39355,0.344717,1.461673
-0.116585,0.423218,0.086258,1.919136,0.261718,0.647088,0.333428,0.398326,0.375899,0.514646
0.056229,0.007106,0.406334,0.455401,0.261718,-0.432558,0.295677,0.9857,0.500624,-0.429018
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.05883500000000001,0.333428,1.187523,-0.091823,-0.125204
0.117948,-0.220579,-3.210528,-1.623238,0.261718,-0.031151,1.554025,-2.669192,-1.4118389999999998,-0.627999
-0.301743,-0.314793,0.399221,0.77052,0.708609,-0.05883500000000001,-1.063338,-0.062499,0.40708,0.745346
0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,0.439463,-0.081827,0.944947,0.687713,0.5859409999999999
0.204355,0.038511,0.036468,0.655644,0.17234000000000002,1.519109,0.257927,0.248866,0.126447,1.338554
-3.498799,-0.573882,0.356544,0.750648,-4.9222150000000005,1.35301,0.182426,-0.647544,-0.060642,1.244524
0.809204,-0.16562000000000002,0.025799,0.7121270000000001,0.887365,-0.723232,-1.28984,0.236595,1.498432,0.209459
-2.276758,0.454623,0.050694,-2.161546,-4.8328370000000005,-2.840999,-5.81989,1.111337,-1.2767190000000002,-4.524254
0.056229,-0.730905,0.441898,0.183695,0.261718,1.602159,1.503691,-0.693616,0.438262,0.662756
1.019049,0.030659,0.335206,-2.318136,-4.654081,-1.138481,-2.497853,-1.711799,-1.339082,-2.55864
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,2.391131,0.673182,0.152294,1.124254,1.828306
0.229043,-0.369751,0.484575,0.25017399999999995,0.261718,-0.474083,0.597681,0.8693049999999999,0.251173,-0.616933
-0.252367,-0.401156,0.466793,0.631147,0.261718,1.311485,0.069175,-0.401414,0.594169,1.309368
-0.128929,-0.511072,0.342319,0.170775,0.261718,-0.14188399999999998,0.295677,0.639523,0.219991,-0.15581199999999998
-0.00549,0.611647,0.022242,1.0121790000000002,0.261718,0.8962370000000001,0.52218,0.440535,0.4694430000000001,0.644854
0.019197,-0.338346,-0.358293,-0.113223,0.17234000000000002,3.761451,1.39044,-2.082206,-2.55516,2.48179
0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,0.647088,0.6354310000000001,0.655813,0.500624,0.341884
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,0.979286,-3.177361,0.70705,1.03071,-0.7588699999999999
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.557133,0.484429,0.23110100000000006,0.032902,-0.62636
-0.215336,0.10132,0.235627,-0.280585,0.261718,-0.557133,0.069175,0.107503,-0.060642,-0.424617
0.241386,0.23479,0.310311,-1.7109919999999998,0.261718,-1.013906,0.144676,0.55792,0.937165,-0.854165
0.426544,0.588093,0.160942,-0.889699,0.261718,-0.14188399999999998,0.333428,0.963217,0.032902,-0.187119
-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,0.564038,-0.950086,1.725466,2.340331,1.283161
0.080916,0.203385,0.249852,-0.423061,0.261718,-1.138481,0.597681,0.936016,1.342524,-1.147684
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-1.055431,-1.32759,0.398888,1.342524,-0.093523
-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-3.256248,-2.762106,-0.264108,-1.962712,-3.848889
-0.091897,-0.142067,0.324537,0.6582100000000001,0.17234000000000002,0.231839,0.069175,0.200832,-0.278912,0.29998
-0.104241,-0.314793,0.6659510000000001,-0.06411,0.17234000000000002,-1.636779,0.220177,-0.284689,-0.310094,-1.476102
-0.104241,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-0.391033,0.106925,1.460834,1.093072,-0.296676
0.056229,-0.087108,0.089814,1.312409,0.08296100000000001,-1.2630549999999998,-0.836835,-2.0616060000000003,-2.243345,-0.6133770000000001
0.142636,0.486028,0.100483,-0.448543,0.17234000000000002,-0.183409,-0.195078,-1.594374,-1.307901,0.081385
-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.14188399999999998,-0.157328,1.027016,0.251173,0.082735
0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,1.35301,-0.006326,-0.399609,0.18881,1.368294
-0.22768,-0.11066199999999997,0.196506,1.060099,0.261718,-0.224934,0.144676,0.987544,2.059698,-0.15627
0.105604,-0.149918,0.438342,0.934659,0.261718,-0.391033,0.144676,1.415693,0.157628,-0.314819
-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,1.43606,0.748682,-0.150975,0.126447,0.958649
0.377169,0.164129,0.139604,-0.241825,0.17234000000000002,-0.6401819999999999,0.220177,-0.270322,0.500624,-0.5673739999999999
0.080916,0.203385,0.249852,-0.423061,0.261718,-1.346105,0.106925,0.7801100000000001,0.999528,-1.167551
-0.030178,-0.189174,0.242739,-0.408799,0.261718,2.598755,0.597681,-2.72406,-2.118619,2.067853
0.068573,-1.16272,-3.210528,-0.829367,0.261718,1.35301,0.484429,-1.300134,-0.715453,1.0650959999999998
-0.128929,-0.322644,0.288973,0.764881,0.261718,0.564038,0.106925,0.153264,0.4694430000000001,0.580202
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.266459,-0.081827,-1.309493,-0.902542,-0.072173
-0.00549,0.611647,0.022242,1.0121790000000002,0.261718,1.311485,0.55993,-0.978537,-0.8401790000000001,0.954984
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,0.439463,0.446679,-0.138724,0.064084,0.277269
0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.930856,0.144676,-0.037705,0.219991,-0.803944
-0.474557,0.446772,-3.210528,-0.7161609999999999,0.351096,1.809783,-2.799857,-1.983867,-3.022882,1.6173540000000002
-0.00549,-0.28338800000000003,0.214288,-2.421913,0.17234000000000002,-1.885928,0.257927,-3.041191,-2.430434,-1.7159509999999998
0.15498,-0.322644,0.17516800000000002,0.126526,0.17234000000000002,1.186911,0.257927,-0.213318,0.064084,1.0289780000000002
0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-0.930856,-1.1010879999999998,0.7813720000000001,1.810246,-0.115934
-0.22768,0.109171,0.413447,0.118917,0.17234000000000002,1.35301,0.484429,-1.729448,-1.401445,1.059538
-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,0.356414,0.220177,-0.216968,-0.216549,0.316062
0.327793,0.50173,0.050694,-1.018301,0.261718,-0.764757,0.333428,0.7543850000000001,0.812439,-0.74098
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-1.5952540000000002,-0.195078,-0.650922,0.687713,-1.245572
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.432558,0.106925,-0.824923,-0.621908,-0.329719
0.019197,0.093469,0.4739060000000001,1.897295,0.17234000000000002,0.730137,-0.006326,1.040374,2.246787,0.7968689999999999
-0.128929,-0.22843,-3.210528,-0.892742,0.17234000000000002,-0.8062819999999999,-0.081827,0.543728,0.843621,-0.579791
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.266459,-0.119577,0.5312819999999999,0.344717,-0.050269
-0.215336,-0.11066199999999997,0.68729,2.04189,0.708609,-0.598658,1.730193,0.185416,-0.123005,-0.457914
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.391033,-0.195078,-1.011524,-0.43482,-0.137729
-0.240024,-0.424709,0.089814,1.094532,0.261718,0.730137,-0.119577,0.476977,0.500624,0.882749
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.10036,0.295677,0.867383,0.251173,-0.125457
0.192011,0.226939,0.118265,-0.472443,0.17234000000000002,-0.515608,0.484429,0.29389,-0.060642,-0.598681
-0.375806,-0.291239,-3.210528,-0.835274,0.08296100000000001,0.522513,0.144676,-0.29063,-0.372457,0.513754
0.377169,0.179832,0.064919,-1.533962,0.261718,1.394535,0.748682,-0.91369,-0.278912,0.929138
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.771662,0.597681,0.278028,-0.091823,0.474117
0.056229,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,-0.557133,0.295677,0.7974100000000001,0.31353600000000004,-0.539213
0.15498,-0.3854530000000001,0.381439,0.314237,0.261718,-0.598658,-0.006326,0.35666,-0.372457,-0.421519
0.080916,0.203385,0.310311,0.26951,0.261718,0.564038,-0.006326,-0.164799,0.032902,0.640237
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.564038,0.597681,0.53633,0.251173,0.29737600000000003
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.10036,-0.232828,1.227694,0.126447,0.153667
-0.277055,-0.251983,-3.203415,1.957926,0.261718,3.014004,0.861934,0.686722,1.217798,2.313814
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.681707,0.295677,1.061906,0.157628,-0.6522180000000001
-0.289399,0.093469,0.402778,-0.087353,-1.436467,-0.847807,0.295677,0.911359,0.937165,-0.803377
0.31545,-0.330495,0.555703,-0.374098,0.708609,-0.432558,-1.2143389999999998,0.380638,0.968347,0.462315
0.080916,0.203385,0.249852,-0.423061,0.261718,-0.10036,0.52218,-0.656241,0.001721,-0.252843
-0.128929,0.06991499999999999,0.313868,0.5105109999999999,0.08296100000000001,-0.224934,-0.270579,0.190833,0.001721,0.07640599999999999
4.462983,-0.181323,0.306755,-2.963951,0.261718,-1.429155,0.52218,1.0962120000000002,-3.5841480000000003,-1.418105
0.303106,-0.134216,-0.002652,-0.624558,0.261718,-0.01731,0.106925,-1.599772,-0.87136,0.060312
-0.104241,0.022808,0.377883,1.279945,0.17234000000000002,1.35301,0.257927,1.035423,1.529613,1.248406
-0.252367,-0.401156,0.466793,0.631147,0.261718,0.024215,-0.195078,0.391918,0.562987,0.280885
-0.06721,-0.197025,0.299642,-1.66337,0.261718,1.768258,0.899684,-1.579464,-0.497183,1.151965
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,1.35301,0.597681,0.5004310000000001,0.001721,0.994163
0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,-0.14188399999999998,-0.38383,-0.127366,-0.029461,0.225504
0.056229,0.187683,-0.031104000000000007,-0.958476,0.261718,-0.8062819999999999,0.295677,-1.371058,-0.684271,-0.766187
-0.22768,-0.997846,0.356544,-0.026932,0.261718,-0.6401819999999999,0.371178,0.609371,0.500624,-0.653122
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.557133,-1.554093,-0.936716,1.68552,0.560118
4.96908,-0.3854530000000001,0.14315999999999998,-2.600732,0.976743,-0.764757,-0.232828,-2.348488,-1.183175,-0.459372
0.488263,-0.259834,0.050694,-0.755517,0.976743,0.979286,0.144676,-2.91235,-2.742249,0.925497
0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.10036,0.257927,1.119783,0.032902,-0.094235
-0.202992,-0.016447999999999997,0.594823,-1.5818219999999998,-0.363929,-2.093552,0.144676,-3.572242,-3.459422,-1.855875
0.204355,-0.275537,0.360101,-0.278884,0.261718,0.356414,0.371178,-1.256974,-0.87136,0.278643
-0.104241,-0.055704,0.299642,0.391249,0.17234000000000002,0.14879,0.446679,0.372173,0.282354,0.009789
0.105604,0.556689,-0.031104000000000007,0.619301,0.17234000000000002,0.979286,0.333428,-0.098495,-0.247731,0.818484
0.438888,0.195534,0.14315999999999998,-0.809435,0.261718,-0.930856,0.182426,-0.734641,-0.123005,-0.8215319999999999
0.031541,0.666605,-0.095119,0.010217,0.17234000000000002,-0.723232,0.333428,1.106503,0.594169,-0.703006
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.397939,-0.232828,-1.579231,-0.746634,0.640297
0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,0.771662,0.333428,0.349341,-1.089631,0.626373
0.17966700000000002,-0.291239,0.228514,1.550427,0.17234000000000002,-0.474083,0.295677,0.762792,-0.43482,-0.4697270000000001
-0.338774,-0.26768600000000004,0.441898,0.616019,0.440474,0.647088,-1.516343,0.81731,1.623157,1.803026
-0.079554,0.187683,-0.070224,0.211236,0.261718,1.35301,-0.044076,-0.797392,0.095265,1.405159
0.290762,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.013906,-1.554093,0.330974,1.436069,0.093163
-0.128929,0.022808,0.19295,0.837775,0.261718,1.145386,0.371178,-1.119046,-0.964905,0.956394
-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,-0.847807,0.333428,1.058294,0.999528,-0.813106
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.266459,-2.875357,0.62135,0.438262,-1.633988
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.723232,0.031425,-0.786014,-0.8401790000000001,-0.5723050000000001
-0.252367,-0.11066199999999997,0.452567,0.8883209999999999,0.17234000000000002,0.190314,0.106925,0.500024,0.438262,0.253858
0.290762,0.156278,0.136047,1.401386,0.08296100000000001,0.688613,-0.081827,1.076137,0.344717,0.815314
-3.498799,10.65331,-3.210528,0.06482,-4.9222150000000005,-0.391033,-0.157328,1.575909,-0.933723,-0.147759
-0.252367,0.06991499999999999,0.246296,0.52355,0.261718,-1.346105,0.446679,1.371251,1.186617,-1.314322
0.944986,0.132725,0.136047,0.564936,0.17234000000000002,-0.30798400000000004,0.333428,-0.119988,-0.590727,-0.334951
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,-0.224934,0.748682,0.299754,0.62535,-0.47649
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.266459,-1.365341,-0.5164890000000001,0.905984,0.754242
-0.178304,-0.338346,0.45968,1.40246,0.797987,-1.138481,-1.667344,-0.549806,-0.590727,0.023991
0.142636,0.486028,0.025799,0.5454220000000001,0.17234000000000002,-0.266459,-0.157328,1.023735,0.531806,-0.035827
-0.128929,-0.28338800000000003,0.488131,0.833628,0.797987,0.107265,-1.403091,-0.011165,1.280161,1.141742
0.278418,0.06991499999999999,0.214288,-2.283942,0.08296100000000001,-1.346105,-0.157328,-2.835815,-1.588534,-1.037572
0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,0.06573999999999999,-0.044076,0.316179,-0.310094,0.234569
0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.05883500000000001,0.069175,1.631767,0.594169,0.035515
-0.153617,-0.22843,0.488131,0.580183,0.261718,0.190314,-0.081827,0.461698,-0.310094,0.359388
0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,0.480988,0.295677,0.13101400000000002,-0.185368,0.399363
-3.498799,0.611647,0.064919,0.4551020000000001,-4.9222150000000005,-0.474083,0.295677,0.789352,-1.900349,-0.466015
-0.116585,0.28189699999999995,0.17516800000000002,-0.15249,0.261718,-0.05883500000000001,0.220177,-0.23153,0.905984,-0.063928
0.068573,0.2976,0.022242,-0.22252,0.261718,0.14879,0.408929,-0.882703,0.001721,0.038927
-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.730137,0.333428,0.328566,0.937165,0.595826
0.8462350000000001,0.014957,-0.052442,0.98795,0.261718,0.231839,0.333428,0.639038,-0.029461,0.145784
-0.116585,-0.016447999999999997,0.288973,0.483747,0.17234000000000002,-0.01731,0.182426,0.195435,-0.029461,0.006897
-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-0.474083,0.144676,1.49718,0.999528,-0.380267
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-1.2630549999999998,-0.459331,-1.233384,-0.091823,-0.808103
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.266459,-0.081827,0.123209,0.251173,-0.06250499999999999
-0.104241,0.022808,0.377883,1.279945,0.17234000000000002,0.480988,-0.081827,-0.209551,0.500624,0.631159
-0.38815,-1.021399,0.057807,1.228564,-0.006417,2.183507,0.748682,-0.052209000000000005,1.186617,1.606697
-0.338774,-0.22843,0.584154,2.123586,0.261718,0.522513,-0.459331,1.67881,1.997335,0.914237
0.809204,-0.16562000000000002,0.025799,0.7121270000000001,0.887365,-0.474083,-1.25209,-0.235529,1.404887,0.462688
-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,1.26996,0.55993,-0.629934,-0.5283640000000001,0.931838
0.006853,0.407516,0.274747,-0.083803,0.261718,0.314889,0.069175,-1.267671,-0.278912,0.379098
0.117948,-0.16562000000000002,0.562816,0.567204,0.6192300000000001,0.688613,-1.516343,0.505402,0.095265,1.804895
0.080916,-0.244132,0.214288,-0.37914,0.261718,0.647088,0.031425,-0.8644719999999999,-0.43482,0.710566
1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.05883500000000001,1.012935,0.425876,-0.123005,-0.457576
0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.346105,-1.403091,-0.149247,1.03071,-0.356325
-0.190648,-0.024299,0.367214,2.258633,0.17234000000000002,1.560634,0.52218,0.462144,1.498432,1.222077
0.068573,0.289748,0.107596,1.267115,0.261718,0.439463,0.220177,0.952015,-0.154186,0.391166
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.2630549999999998,0.371178,1.876168,-0.65309,-1.209286
0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.107265,0.484429,-0.311521,0.31353600000000004,-0.046833
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.394535,0.6354310000000001,0.471444,1.529613,1.060491
-0.38815,0.321153,0.107596,0.886232,0.351096,0.771662,0.408929,0.503946,-0.060642,0.59591
-0.425181,-0.220579,0.306755,0.496637,0.261718,1.311485,0.182426,-2.124784,-2.180982,1.19751
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.557133,0.710932,0.7408140000000001,0.438262,-0.7263930000000001
-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,-1.180006,-1.591843,-1.7413880000000002,-1.962712,-0.010113
0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,-0.224934,-2.837607,0.042034,0.31353600000000004,-1.749524
0.229043,-0.369751,0.484575,0.25017399999999995,0.261718,-0.30798400000000004,0.597681,-1.7119540000000002,-1.806804,-0.466485
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.515608,0.144676,-0.179632,0.064084,-0.424376
0.340137,-0.29909,0.7192970000000001,-0.434818,0.17234000000000002,-0.432558,0.408929,-0.442944,0.18881,-0.488486
0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.598658,0.673182,-0.379339,0.064084,-0.765295
-3.498799,0.329004,0.139604,0.982191,-4.9222150000000005,-0.14188399999999998,0.597681,1.164244,-2.742249,-0.33065900000000004
-0.178304,0.014957,0.26407800000000003,0.582361,0.17234000000000002,0.439463,0.144676,1.025657,0.126447,0.442665
-0.054866,0.179832,0.239183,-1.170087,0.261718,-0.723232,0.446679,1.430818,0.500624,-0.743102
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.10036,0.182426,0.617506,-0.091823,-0.074476
-0.314087,0.164129,0.200063,0.132493,0.261718,1.145386,0.069175,-0.201455,0.375899,1.135377
-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,0.107265,0.257927,1.129723,1.311343,0.118213
0.13029200000000002,-0.275537,0.274747,-0.574878,0.261718,-0.349509,0.408929,-2.205475,-2.243345,-0.413562
-0.141273,0.250492,0.406334,1.250286,-2.687761,-1.096956,0.220177,-0.856201,-1.588534,-0.994162
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.598658,0.220177,1.7932259999999998,0.812439,-0.5438430000000001
-0.560964,0.329004,0.296086,0.755571,0.261718,0.107265,0.144676,1.1465379999999998,0.718895,0.137176
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.013906,-0.836835,0.388579,1.779065,-0.327212
-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.681707,0.597681,-0.264342,-1.619716,-0.799821
0.019197,-0.016447999999999997,-3.210528,-0.310423,0.261718,0.231839,0.295677,1.140829,0.40708,0.162166
0.105604,0.10132,0.246296,0.08707999999999999,0.261718,0.688613,-0.195078,0.589063,0.500624,0.8773610000000001
0.09326,0.054213,0.3743260000000001,0.378926,0.261718,0.107265,0.371178,1.077554,0.438262,-0.003664
-0.153617,-0.087108,0.299642,0.689629,0.261718,1.0623360000000002,0.220177,-0.866258,0.032902,0.95889
-0.351118,0.022808,0.171611,1.1519700000000002,0.261718,0.356414,0.144676,0.907728,2.122061,0.369936
0.068573,0.533135,0.488131,0.25566500000000003,-0.6320640000000001,0.647088,0.55993,0.363533,0.095265,0.387464
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.224934,0.295677,-0.526722,-0.247731,-0.244188
-0.215336,-0.102811,0.360101,0.941284,0.17234000000000002,-0.847807,0.257927,1.888653,0.905984,-0.784813
0.241386,0.23479,0.121822,1.037988,0.261718,1.228436,-0.081827,0.093562,-0.466001,1.306427
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,1.145386,0.748682,-0.176584,0.812439,0.722766
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.480988,-1.2143389999999998,2.0796810000000003,2.901598,1.39103
-0.351118,-0.314793,0.573485,1.670018,-0.185173,-1.013906,-1.365341,1.70475,2.340331,-0.039516
0.068573,0.2976,0.022242,-0.22252,0.261718,-1.138481,-0.006326,0.174699,-0.091823,-0.914224
0.426544,7.293003999999999,0.19295,-1.533156,-0.989576,-1.138481,-0.119577,-0.193902,-0.341275,-0.8552629999999999
0.117948,0.23479,0.050694,0.220456,0.261718,-0.515608,0.333428,-0.493521,-0.621908,-0.5327029999999999
-0.338774,-0.26768600000000004,0.441898,0.616019,0.440474,-0.515608,-0.987837,1.7924099999999998,2.620965,0.304694
-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.930856,0.55993,1.059867,1.779065,-0.976525
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.557133,0.55993,0.507304,0.032902,-0.6700109999999999
0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.432558,0.371178,-0.284611,0.375899,-0.469028
-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.10036,0.031425,0.802477,1.903791,0.049173
-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,0.107265,0.52218,-0.363224,0.812439,-0.070498
-0.301743,-0.314793,0.399221,0.77052,0.708609,0.564038,-1.32759,-0.14383,0.8748020000000001,1.555209
0.624046,-2.426761,0.178724,0.7113520000000001,1.066121,-0.6401819999999999,-1.25209,1.445807,2.059698,0.295569
-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,0.730137,0.257927,1.491529,0.4694430000000001,0.638633
-0.042522,-0.29909,0.182281,1.151314,0.261718,2.100457,0.446679,-0.757551,-0.621908,1.7347099999999998
-0.178304,-0.338346,0.45968,1.40246,0.797987,1.394535,-1.28984,0.066594,0.251173,2.402998
0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-0.847807,-1.176589,-0.820283,0.687713,0.005161
-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.522513,0.52218,0.331518,0.781258,0.299498
-0.252367,-0.149918,0.313868,-0.243616,0.261718,1.186911,0.52218,-0.281175,0.126447,0.875842
-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,-0.01731,0.55993,0.414149,0.032902,-0.190012
-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,2.515706,-0.157328,-0.585472,-0.497183,2.556544
