Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,Class
0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,0.979286,-0.044076,-0.587084,0.344717,G
-0.128929,12.655362,-0.16269,1.993015,-3.22403,-1.22153,-2.837607,3.187892,-3.677693,A
-0.017834,-0.22843,0.37077,1.293671,0.17234000000000002,0.854712,0.710932,1.44835,2.371513,X
-0.042522,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-0.266459,0.295677,-0.12746300000000002,0.531806,E
0.216699,0.2976,0.249852,-0.041313,0.261718,-1.30458,0.144676,-0.73,0.126447,A
0.13029200000000002,-0.314793,0.417003,1.051058,0.08296100000000001,0.605563,0.446679,0.520352,0.62535,A
0.8462350000000001,0.014957,-0.052442,0.98795,0.261718,0.024215,0.6354310000000001,0.588364,-0.154186,A
0.15498,-0.3854530000000001,0.381439,0.314237,0.261718,-0.598658,-0.006326,0.35666,-0.372457,F
0.17966700000000002,-0.047852,0.274747,-0.605223,0.261718,0.854712,0.710932,-1.2423540000000002,-0.310094,F
-0.153617,-0.22843,0.488131,0.580183,0.261718,0.979286,0.257927,0.8551120000000001,0.157628,A
0.09326,0.423218,0.022242,-0.203782,0.08296100000000001,0.107265,-0.157328,1.107551,-0.497183,A
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,-0.01731,0.446679,0.4446890000000001,-0.497183,A
-0.116585,-0.016447999999999997,0.288973,0.483747,0.17234000000000002,1.519109,0.333428,-0.790383,-0.091823,F
-0.054866,0.179832,0.239183,-1.170087,0.261718,-1.055431,0.144676,-2.485134,-2.430434,E
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.093552,-0.8745850000000001,-2.69449,-3.334697,I
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.515608,0.295677,-0.401375,0.31353600000000004,G
-0.128929,0.06991499999999999,0.313868,0.5105109999999999,0.08296100000000001,-0.224934,-0.270579,0.190833,0.001721,H
0.080916,0.486028,0.14315999999999998,0.006427,0.261718,-1.22153,0.52218,-2.607024,-2.835793,G
0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,0.688613,-0.081827,-0.240577,0.064084,A
-0.104241,0.022808,0.377883,1.279945,0.17234000000000002,1.35301,0.257927,1.035423,1.529613,X
-0.22768,0.109171,0.413447,0.118917,0.17234000000000002,-0.764757,0.333428,0.689246,0.687713,D
0.142636,-0.142067,0.246296,0.789259,-1.347089,1.228436,0.673182,0.34623400000000004,-0.029461,A
-3.498799,10.65331,-3.210528,0.06482,-4.9222150000000005,0.14879,0.220177,2.303288,-1.401445,A
-0.128929,0.383963,0.23207,1.248675,0.261718,1.311485,0.371178,0.037179,-0.559546,A
-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.439463,0.52218,1.315937,0.718895,E
-0.277055,-1.963541,0.616162,0.4378260000000001,0.17234000000000002,1.0623360000000002,0.710932,-0.011067,-0.154186,D
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.557133,-1.554093,-0.936716,1.68552,I
4.96908,-0.3854530000000001,0.14315999999999998,-2.600732,0.976743,-0.764757,-0.232828,-2.348488,-1.183175,I
0.488263,-0.259834,0.050694,-0.755517,0.976743,0.979286,0.144676,-2.91235,-2.742249,I
0.142636,-0.369751,0.413447,0.301347,0.17234000000000002,-0.05883500000000001,-0.006326,0.361592,-0.154186,F
-0.22768,0.289748,0.132491,-0.234783,0.261718,1.186911,0.257927,-1.773598,-0.310094,E
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.397939,0.295677,1.72168,0.438262,A
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.889332,-1.2143389999999998,0.366679,1.24898,I
0.056229,-0.087108,0.089814,1.312409,0.08296100000000001,-1.2630549999999998,-0.836835,-2.0616060000000003,-2.243345,A
0.438888,0.195534,0.14315999999999998,-0.809435,0.261718,-0.930856,0.182426,-0.734641,-0.123005,F
0.031541,0.666605,-0.095119,0.010217,0.17234000000000002,-0.723232,0.333428,1.106503,0.594169,G
0.031541,0.36826,-0.027547,0.237135,0.17234000000000002,0.190314,0.257927,-0.071974,0.064084,A
0.080916,0.062064,0.203619,0.577021,0.261718,-0.266459,-0.157328,0.900855,0.594169,H
-0.215336,0.250492,0.4739060000000001,1.1870889999999998,0.17234000000000002,-0.224934,0.220177,0.980905,1.997335,X
-3.498799,-0.5660310000000001,0.139604,-5.440122,0.976743,-1.512204,-1.28984,-0.314919,1.342524,I
-0.00549,0.478177,0.029355000000000006,-0.247644,0.17234000000000002,0.522513,0.295677,-0.443255,-0.310094,A
0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-1.138481,0.295677,0.314432,0.999528,H
-3.498799,0.007106,0.342319,-0.318002,-4.9222150000000005,-0.972381,-0.157328,0.070031,0.594169,E
0.09326,0.054213,0.3743260000000001,0.378926,0.261718,-0.6401819999999999,0.446679,1.6145459999999998,0.8748020000000001,H
0.562327,-0.000745,-3.210528,-2.832246,0.261718,-2.882524,0.371178,-2.257275,-0.933723,A
0.241386,-0.322644,0.310311,0.49055,0.261718,0.314889,0.673182,0.114783,-0.154186,A
0.068573,-0.189174,-2.090261,-0.6335390000000001,0.17234000000000002,-0.05883500000000001,1.503691,-0.67424,0.251173,E
0.09326,-0.055704,0.068476,0.305076,0.261718,1.394535,1.012935,0.10859,-0.091823,A
0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.14879,0.333428,-0.151111,0.18881,A
0.47592,-0.4325600000000001,0.114709,-0.8709600000000001,0.976743,-1.512204,-1.1010879999999998,0.872916,1.903791,I
0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,-0.183409,0.257927,-0.205688,0.126447,A
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,-0.224934,0.748682,0.299754,0.62535,E
0.31545,0.540986,0.029355000000000006,-0.395163,0.261718,-0.474083,0.52218,-0.6689970000000001,0.032902,G
-0.128929,0.572391,-0.031104000000000007,0.319399,0.261718,0.480988,0.55993,0.951995,0.62535,G
-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.107265,0.484429,0.6077600000000001,0.064084,A
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.557133,0.257927,-0.576386,-0.8089970000000001,F
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,0.480988,0.220177,0.95217,2.122061,X
-0.560964,0.329004,0.296086,0.755571,0.261718,1.186911,0.333428,-0.632031,0.40708,E
0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,0.730137,-0.195078,-0.295309,-0.310094,A
0.019197,-0.338346,-0.358293,-0.113223,0.17234000000000002,2.515706,-0.006326,-1.7701810000000002,-1.619716,A
0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,2.80638,0.55993,-0.202387,-0.497183,A
-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.183409,0.408929,0.756443,0.219991,A
0.698109,-0.306942,-0.03466,0.06264199999999999,0.976743,0.397939,-1.176589,-0.126997,1.061891,I
0.068573,0.2976,0.022242,-0.22252,0.261718,0.14879,0.408929,-0.882703,0.001721,G
-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.730137,0.333428,0.328566,0.937165,E
0.019197,0.093469,0.4739060000000001,1.897295,0.17234000000000002,0.522513,0.220177,0.961392,2.1844240000000004,X
0.8462350000000001,-0.09496,0.182281,-1.981085,0.6192300000000001,-3.588447,-1.780595,-0.8409399999999999,1.404887,I
-0.091897,-0.29909,0.562816,1.131322,0.440474,0.730137,-1.591843,1.030278,0.62535,Y
0.080916,0.062064,0.203619,0.577021,0.261718,-0.557133,0.748682,0.337497,0.438262,H
0.192011,0.226939,0.118265,-0.472443,0.17234000000000002,-0.515608,0.484429,0.29389,-0.060642,F
-0.104241,0.022808,0.377883,1.279945,0.17234000000000002,0.480988,-0.081827,-0.209551,0.500624,X
0.229043,-0.181323,0.23207,-0.893459,0.261718,-0.764757,0.182426,-0.555631,-0.559546,F
-0.338774,-0.22843,0.584154,2.123586,0.261718,0.522513,-0.459331,1.67881,1.997335,X
0.809204,-0.16562000000000002,0.025799,0.7121270000000001,0.887365,-0.474083,-1.25209,-0.235529,1.404887,I
-0.054866,0.313302,0.05425,0.218427,0.261718,-0.266459,0.446679,-0.249566,-0.185368,A
0.006853,0.407516,0.274747,-0.083803,0.261718,0.314889,0.069175,-1.267671,-0.278912,H
-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.602159,0.182426,-1.842756,-0.964905,E
0.599358,0.7529680000000001,0.008017,-1.737905,-0.095795,-1.2630549999999998,0.182426,-1.808585,-0.8089970000000001,F
-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.397939,-0.38383,-0.508588,-0.185368,A
0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.346105,-1.403091,-0.149247,1.03071,I
-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.096956,0.52218,1.372144,1.155435,E
0.019197,-0.605286,0.5023569999999999,0.181368,0.17234000000000002,-0.266459,0.52218,-1.337781,-1.432627,A
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.2630549999999998,0.371178,1.876168,-0.65309,E
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.013906,-2.950858,-0.8900809999999999,-1.526171,D
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.681707,0.182426,0.455912,0.344717,F
-0.38815,0.321153,0.107596,0.886232,0.351096,0.771662,0.408929,0.503946,-0.060642,F
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,0.813187,0.333428,-0.6457189999999999,0.812439,E
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.013906,-0.610333,-0.273214,1.217798,I
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.391033,0.144676,-0.447196,-0.060642,F
0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.847807,-2.799857,-0.328179,-0.621908,A
0.006853,0.407516,0.274747,-0.083803,0.261718,-1.429155,-0.081827,0.604187,0.687713,H
0.142636,0.486028,0.100483,-0.448543,0.17234000000000002,0.231839,-0.119577,-0.6924319999999999,-0.684271,A
-3.498799,13.895848,-3.210528,-0.378275,-4.9222150000000005,-2.301176,-11.935457,3.4797839999999995,-3.947932,D
0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.598658,0.673182,-0.379339,0.064084,F
0.290762,0.109171,-0.112901,0.221262,0.261718,0.190314,0.446679,0.271602,0.500624,A
-0.22768,-0.503221,0.406334,-0.671732,0.261718,0.979286,0.031425,0.210171,0.064084,E
0.389513,0.376111,0.018686,-0.690978,0.08296100000000001,1.311485,0.333428,-1.7451740000000002,-0.964905,A
-0.042522,-0.416858,0.569929,-2.224653,0.08296100000000001,3.553827,0.106925,-0.8324370000000001,-1.089631,D
-0.091897,-0.142067,0.324537,0.6582100000000001,0.17234000000000002,-0.183409,-2.762106,0.463581,-0.247731,F
0.389513,-0.220579,-3.210528,-2.624155,0.261718,0.522513,0.484429,-1.7017810000000002,-1.2455379999999998,A
-0.00549,-0.28338800000000003,0.214288,-2.421913,0.17234000000000002,-1.927453,-5.933141,-3.257401,-2.679886,A
-0.141273,0.250492,0.406334,1.250286,-2.687761,-1.096956,0.220177,-0.856201,-1.588534,E
-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.10036,0.069175,-0.403356,0.157628,F
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-1.096956,-1.025587,0.441894,1.061891,I
-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,-0.681707,0.031425,-1.130249,-1.2767190000000002,A
-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.681707,0.597681,-0.264342,-1.619716,E
-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.972381,0.182426,-0.987779,-2.492797,A
0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,1.519109,0.52218,0.633835,0.219991,A
0.117948,0.171981,0.217845,1.738109,0.261718,1.809783,0.371178,-0.080808,-0.216549,A
-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,-1.055431,0.673182,1.0414219999999998,0.843621,E
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.557133,0.295677,-1.184535,-1.151994,F
0.216699,-2.08916,0.424116,-0.457525,0.08296100000000001,0.647088,0.55993,1.280251,0.718895,A
0.426544,0.588093,0.160942,-0.889699,0.261718,0.14879,0.106925,1.31017,-0.091823,F
-0.215336,-0.102811,0.360101,0.941284,0.17234000000000002,-0.847807,0.257927,1.888653,0.905984,E
0.117948,-0.008597,0.623275,-0.855684,0.17234000000000002,0.854712,0.144676,0.033316000000000005,-0.372457,A
-0.363462,0.23479,0.000904,0.759778,0.261718,1.0623360000000002,0.106925,0.21630700000000005,0.40708,G
0.47592,-0.4325600000000001,0.114709,-0.8709600000000001,0.976743,-1.5952540000000002,-1.365341,-0.7034020000000001,0.937165,I
-0.351118,-0.314793,0.573485,1.670018,-0.185173,-1.013906,-1.365341,1.70475,2.340331,X
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.764757,0.220177,0.581918,0.219991,F
0.031541,0.203385,0.086258,0.045008,0.17234000000000002,-0.05883500000000001,0.824183,0.555299,0.562987,F
-0.338774,-0.26768600000000004,0.441898,0.616019,0.440474,0.730137,-1.478592,0.813466,1.46725,X
0.809204,-0.16562000000000002,0.025799,0.7121270000000001,0.887365,-0.723232,-1.28984,0.236595,1.498432,I
0.192011,-0.03215,0.249852,-0.418765,0.17234000000000002,0.107265,-0.157328,-0.307812,-0.185368,F
0.216699,0.124874,-3.210528,-0.8869239999999999,0.261718,0.190314,0.52218,0.29954000000000003,-0.060642,A
0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.432558,0.371178,-0.284611,0.375899,G
-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.688613,0.220177,1.281183,1.124254,E
-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,0.107265,0.52218,-0.363224,0.812439,E
-0.301743,-0.314793,0.399221,0.77052,0.708609,0.564038,-1.32759,-0.14383,0.8748020000000001,Y
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.186911,0.975185,0.4409810000000001,1.560794,X
-0.128929,12.655362,-0.16269,1.993015,-3.22403,-1.512204,-0.157328,3.449962,-3.552967,A
-0.030178,-0.220579,0.242739,1.988271,0.17234000000000002,0.522513,-0.4970810000000001,1.4673770000000002,0.438262,A
-0.178304,-0.338346,0.45968,1.40246,0.797987,1.394535,-1.28984,0.066594,0.251173,Y
0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-0.847807,-1.176589,-0.820283,0.687713,I
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,0.024215,0.144676,-0.704178,-0.403638,A
0.080916,-0.071406,0.160942,1.225521,0.17234000000000002,-0.515608,0.144676,0.713341,0.064084,A
0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,-1.678304,0.220177,-3.356711,-3.054063,A
0.290762,0.077766,0.118265,0.275805,0.261718,-0.598658,0.333428,0.686159,0.001721,F
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.8062819999999999,0.446679,1.034976,0.157628,F
-0.178304,0.258344,-0.12357,0.22830300000000006,0.08296100000000001,0.107265,0.333428,-0.902254,-0.5283640000000001,F
1.019049,0.030659,0.335206,-2.318136,-4.654081,-1.055431,0.333428,-2.40623,-1.7132599999999998,A
-0.00549,-0.22843,-0.063111,-2.127352,0.17234000000000002,-0.723232,-0.195078,-2.455467,-1.993893,C
0.019197,0.525284,0.068476,0.166658,0.261718,0.231839,0.6354310000000001,0.133209,0.31353600000000004,F
0.13029200000000002,-0.314793,0.417003,1.051058,0.08296100000000001,0.314889,0.371178,1.084466,0.594169,A
0.043885,0.407516,-0.120014,0.281743,0.261718,0.979286,0.446679,0.465328,0.18881,A
-3.498799,2.880639,0.441898,-0.295325,-4.9222150000000005,-1.719828,0.144676,0.95549,-2.960519,A
-2.276758,0.454623,0.050694,-2.161546,-4.8328370000000005,-2.840999,-5.81989,1.111337,-1.2767190000000002,A
0.512951,-0.306942,0.061363,1.371548,0.976743,-1.22153,-1.063338,0.740173,0.375899,I
0.056229,0.486028,0.10404,-0.053338,0.261718,0.024215,0.031425,-0.335247,0.095265,G
0.105604,-0.251983,0.466793,0.287084,0.261718,-0.01731,0.220177,0.052615,0.282354,A
-0.06721,-0.149918,0.32098000000000004,0.118589,0.261718,-0.391033,0.144676,-1.50784,-1.214356,A
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,0.688613,0.333428,0.929589,1.03071,E
2.105308,-0.07925700000000001,0.239183,-1.152363,-0.989576,-1.719828,-2.875357,-2.87086,-2.711067,A
0.241386,-0.11066199999999997,0.324537,-0.772226,0.261718,-0.01731,0.446679,-0.849153,-0.185368,F
-2.573011,0.06991499999999999,0.246296,-3.018853,0.08296100000000001,-2.052027,0.371178,0.529147,-3.241152,H
0.043885,0.69801,0.022242,0.912997,0.261718,0.190314,0.333428,1.105183,-0.123005,F
0.142636,0.43107,0.032912000000000004,-0.486796,0.261718,-1.38763,-0.081827,0.127422,0.500624,G
0.364825,0.195534,0.17516800000000002,-0.027618,0.261718,-0.598658,-0.006326,1.028608,0.656532,A
-3.498799,0.8707360000000001,-3.210528,-0.06954,-4.9222150000000005,-1.747512,-0.559998,1.184999,-0.663484,Y
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.06573999999999999,0.333428,0.838939,0.656532,E
0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,1.020811,0.333428,0.493345,0.656532,A
0.587014,0.399665,0.064919,0.116828,-1.615223,0.813187,0.484429,0.134936,-0.590727,A
-3.498799,0.611647,0.064919,0.4551020000000001,-4.9222150000000005,-0.598658,0.446679,1.081379,-2.087438,A
-3.498799,0.054213,-2.083148,-2.4483490000000003,-4.9222150000000005,-2.965574,-3.252862,-2.426713,-3.802418,A
-0.153617,-0.03215,0.271191,0.057241,0.261718,0.605563,-0.270579,-1.038453,-0.684271,A
-3.498799,-0.369751,0.552147,0.331573,-4.9222150000000005,0.024215,1.352689,-0.232481,-0.247731,E
-0.425181,-0.220579,0.306755,0.496637,0.261718,1.020811,0.069175,-1.584997,-1.526171,E
0.031541,-0.09496,-0.031104000000000007,0.803253,0.261718,0.107265,0.371178,0.706487,0.064084,A
0.216699,-0.424709,0.306755,-0.043283,0.261718,-0.10036,0.371178,0.390482,0.31353600000000004,A
-0.091897,0.258344,0.445454,1.643582,0.08296100000000001,2.681805,0.52218,-0.930911,-1.432627,W
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,1.43606,0.333428,0.192018,0.937165,E
-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,1.35301,0.597681,-1.053403,-0.8089970000000001,F
0.068573,0.2976,0.022242,-0.22252,0.261718,-1.138481,-0.006326,0.174699,-0.091823,G
0.13029200000000002,0.007106,0.239183,0.7661939999999999,0.261718,-0.183409,-0.195078,0.510042,-0.278912,A
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.892833,0.031425,-1.338538,-0.684271,F
-0.030178,-0.220579,0.242739,1.988271,0.17234000000000002,1.394535,0.257927,0.053023,-0.185368,A
-0.116585,-0.581733,0.569929,1.083313,0.08296100000000001,3.470777,-0.232828,-1.18436,-2.274526,D
-0.351118,0.022808,0.171611,1.1519700000000002,0.261718,-0.266459,-0.38383,1.391773,2.059698,X
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.356414,-0.157328,0.604304,-0.403638,A
0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,0.314889,0.371178,-1.729234,-0.403638,E
-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,-0.266459,-1.478592,1.9163,1.373706,X
-0.202992,-0.016447999999999997,0.594823,-1.5818219999999998,-0.363929,-1.2630549999999998,0.484429,0.915358,0.843621,E
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,-0.391033,-0.081827,0.035664999999999995,1.311343,X
-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,1.145386,0.257927,-0.209105,0.8748020000000001,X
-0.116585,-0.581733,0.569929,1.083313,0.08296100000000001,0.06573999999999999,0.031425,0.5359229999999999,0.219991,D
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.432558,0.52218,0.73429,-0.029461,F
1.21655,0.156278,-0.013322,0.353593,0.17234000000000002,1.228436,0.144676,-0.459932,-1.120812,A
0.870923,-0.236281,0.025799,-1.94155,0.976743,-0.8062819999999999,-1.667344,-3.57096,-2.742249,I
-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,-0.266459,0.220177,0.217626,0.126447,A
-3.498799,-0.11066199999999997,0.114709,0.500396,-4.9222150000000005,-1.013906,-1.629594,0.805098,1.779065,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.30458,-1.365341,0.514352,1.841428,I
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-0.889332,-0.006326,-0.29063,0.594169,E
-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,1.477585,0.446679,0.0010279999999999998,0.531806,A
-0.042522,-0.11066199999999997,0.40989,1.097277,0.261718,0.979286,0.446679,1.410004,0.251173,A
-0.215336,-0.11066199999999997,0.68729,2.04189,0.708609,-0.30798400000000004,-1.32759,1.622021,1.623157,Y
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,0.024215,-0.723584,-1.6460580000000002,0.064084,I
0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.14188399999999998,-1.25209,0.951238,1.560794,I
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.8062819999999999,0.144676,1.403073,0.562987,H
-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.764757,0.824183,0.130704,1.155435,X
-0.215336,-0.20487600000000006,0.456124,-0.099826,0.17234000000000002,0.397939,0.899684,-0.8983899999999999,0.251173,E
-0.116585,-0.338346,0.584154,1.143884,0.797987,2.058932,-0.38383,-0.93163,-0.466001,Y
-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.22153,-0.006326,0.632786,0.7500760000000001,E
-0.030178,0.30545100000000003,-3.203415,-0.130828,0.17234000000000002,0.397939,0.333428,-0.238266,-0.43482,A
0.080916,0.486028,0.14315999999999998,0.006427,0.261718,-0.224934,0.295677,0.942831,-0.060642,G
-0.079554,0.313302,0.139604,0.295528,0.261718,1.602159,0.031425,0.033937,0.001721,A
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.10036,-1.32759,0.6549590000000001,0.781258,I
-0.128929,-0.409007,0.17516800000000002,-0.256565,0.08296100000000001,-1.38763,0.446679,-1.736689,-2.118619,E
0.142636,-0.330495,0.299642,0.418282,0.17234000000000002,-0.10036,0.069175,-0.50552,-0.310094,A
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.183409,-1.403091,0.485579,1.03071,I
0.327793,0.336855,-0.020434,1.086893,0.261718,0.605563,0.597681,0.907203,0.375899,A
1.21655,0.156278,-0.013322,0.353593,0.17234000000000002,1.519109,0.55993,-0.155887,-0.777816,A
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.30798400000000004,0.182426,0.860742,0.095265,A
0.4142,-0.173471,0.392108,-0.13088699999999998,0.261718,-0.14188399999999998,0.597681,-0.66793,-0.559546,F
0.068573,0.289748,0.107596,1.267115,0.261718,0.564038,0.55993,1.301045,-0.185368,A
-0.314087,-0.063555,0.42056,0.003921,0.17234000000000002,-1.429155,0.333428,-0.428849,-0.497183,D
0.031541,0.203385,0.086258,0.045008,0.17234000000000002,-0.847807,0.446679,0.382774,0.4694430000000001,F
-0.375806,-0.275537,0.449011,0.55685,0.17234000000000002,0.813187,0.371178,-0.606693,-0.466001,D
-0.091897,0.226939,0.26763400000000004,0.024091,0.261718,-1.180006,0.55993,-0.289718,-0.091823,H
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.107265,0.408929,0.6193310000000001,-0.029461,A
-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,-0.05883500000000001,0.408929,0.377144,-0.247731,F
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.10036,-0.232828,1.227694,0.126447,F
-0.202992,0.203385,0.33165,-1.115215,0.08296100000000001,-1.138481,0.257927,0.395976,-0.091823,D
-0.338774,-0.22843,0.584154,2.123586,0.261718,-0.889332,0.446679,2.019668,2.122061,X
0.056229,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,0.480988,-2.1581,-0.98308,-0.8089970000000001,A
-3.4864550000000003,0.242641,3.28702,-1.488788,-3.045274,-1.553729,0.220177,1.053576,-2.898156,A
-0.252367,-0.11066199999999997,0.452567,0.8883209999999999,0.17234000000000002,0.522513,0.031425,-0.263021,0.064084,D
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.5952540000000002,-1.025587,0.314296,1.436069,I
0.043885,0.274046,0.182281,0.095763,0.261718,-0.889332,0.295677,0.151032,-0.185368,F
0.056229,0.486028,0.10404,-0.053338,0.261718,0.397939,0.55993,-0.28298,0.500624,G
0.229043,0.242641,0.089814,0.12023,0.261718,-0.681707,0.182426,0.491073,0.157628,A
-0.042522,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-0.972381,0.55993,0.647231,1.217798,E
0.31545,-0.989994,0.157386,-2.450289,0.17234000000000002,-0.30798400000000004,1.050686,-0.25011,0.500624,X
0.883267,-0.314793,0.086258,-1.3378370000000002,0.976743,-0.847807,-1.629594,-1.100349,0.999528,I
0.019197,0.093469,0.4739060000000001,1.897295,0.17234000000000002,1.145386,-0.044076,0.708972,1.68552,X
-2.47426,0.171981,-0.12357,-2.9863,-3.3134080000000004,-1.2630549999999998,-2.573354,2.8880220000000003,-3.740056,F
0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,0.190314,-0.119577,-1.1607120000000002,-1.2767190000000002,F
-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.0623360000000002,-0.081827,-1.33349,-0.123005,E
-0.252367,-0.11066199999999997,0.452567,0.8883209999999999,0.17234000000000002,-0.05883500000000001,0.371178,0.850569,0.251173,D
0.364825,-0.000745,-0.052442,1.293223,0.976743,-0.224934,-0.950086,0.6146520000000001,2.153242,I
-0.116585,-0.189174,0.694403,0.974792,0.708609,-0.8062819999999999,-1.2143389999999998,0.739648,1.03071,Y
0.117948,0.266195,0.043581,-0.5900350000000001,0.17234000000000002,-1.138481,-0.081827,-0.16856500000000002,0.032902,F
0.204355,0.360409,0.139604,0.299019,-0.095795,0.231839,0.257927,0.361359,0.531806,A
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,-0.474083,-0.006326,1.399986,0.251173,E
0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,0.06573999999999999,0.031425,-2.302552,-1.432627,F
0.377169,0.179832,0.064919,-1.533962,0.261718,1.394535,0.748682,-0.91369,-0.278912,A
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,0.647088,-1.25209,0.55594,1.903791,X
0.229043,-0.369751,0.484575,0.25017399999999995,0.261718,2.9309540000000003,2.258699,-1.013388,-0.185368,A
0.352481,-0.259834,0.463236,-1.127687,-1.078955,1.43606,0.295677,-1.718478,-1.7132599999999998,F
0.031541,0.007106,-0.315616,2.791392,-0.542686,1.477585,0.031425,1.80503,-0.497183,A
0.229043,-0.22843,0.324537,-0.8691409999999999,0.261718,-1.138481,0.031425,-0.62042,-0.091823,F
0.080916,0.077766,0.050694,0.857319,-1.257711,0.06573999999999999,0.371178,1.125161,0.656532,A
-3.498799,19.470188,0.256965,0.105669,-4.9222150000000005,-0.723232,-0.006326,1.017949,-2.679886,A
0.068573,-0.189174,-2.090261,-0.6335390000000001,0.17234000000000002,0.854712,0.069175,-1.607422,-0.8401790000000001,E
